ID,Name,Mg,Ni,Cu,Ce,La,Nd,Pr,Sm,Y,Ag,Al,Ca,Co,Fe,In,Li,Mn,Nb,Ti,V,Zn,Cr,Pd,Si,Zr,Gd,B,C,密(XM),δ密(XM),族Gp,δ族Gp,I2(ev),δI2(ev),原径(Rm),δ原径(Rm),共径(Rc),δ共径(Rc,自能(W),δ自能(W),晶体(LP),δ晶体(LP),功函数,δ功函数,绝对电负性,δ绝对电负性,AW,δAW,AN,δAN,Tb,δTb,Eea(ev),δEea(ev),I1,δI1,XP,δXP,Hf,δHf,Cm,δCm,VEC,fs,fp,fd,δVEC,K,δK,Tm,δTm,Vm,B,熔化焓Sf,密度,混合焓Hmix,吉布斯自由能Gmix,oumiga的倒数,熵Smix,加工方式,球磨机H2压力（MPa）,球磨机Ar2压力（MPa）,球粉质量比,球磨机转速(圆盘转速)（rpm）,磨粉时间（h）,℃/min差示扫描量热法 (DSC) 和热重法 (TG) 加热速率,氩气MPa,烧结温度℃,烧结时间h,m/s熔体纺丝速率（铜辊线速度近似表示）,样品的加热速率,吸氢饱和比（Ra(t))t min%,脱氢比（R d ( t )）%,温度C?a?(t)（t的氢化能力）氢容量,C?d?(t)（t的氢化能力）氢解吸容量,吸氢速率,初始吸氢温度℃,氢吸收温度,氢吸收压力,氢吸收时间min,吸H量,储氢量,可逆储氢能力wt%,氢解吸效率,解吸动力学温度,解吸动力学H2压力(MPa),解吸动力学H2压力时间min,解吸H2含量,脱氢量,开始解吸温度℃,峰值解吸温度（从第70个挪动）℃,最终脱氢温度℃,完全脱氢时间,吸氢活化能E?ae(k)kJ/mol,氢解吸过程的活化能 (E de(a)),脱氢活化能E?de(k),焓变ΔH （形成焓）?(kJ/mol)（吸氢,熵变ΔS J/mol/K)（吸氢,焓变ΔH (kJ/mol)（分解焓）氢解吸,熵变ΔS J/mol/K)（氢解吸,吸收PCT平衡压力MPa,解吸PCT平衡压力MPa,活化温度℃,H2活化压力MPa,活化循环次数
MHS0564,Mg90Ni4Fe6,0.793332734,0.085145861,,,,,,,,,,,,0.121521406,,,,,,,,,,,,,,,1.676599961,0.017515948,2.679998005,0.769922962,15.229975,0.043282527,0.156520009,0.068619137,0.139780004,0.027644402,3.778999626,0.0966674,185.3980876,0.313109677,3.769999624,0.091517525,3.794599835,0.037894407,27.57292752,0.355918745,13.47999604,0.330177533,1542.179552,0.348597378,-0.303820399,1.077209295,7.661180006,0.007976062,1.365199851,0.121639992,9.345997859,0.214883406,24.93089969,0.00958186,2.679998005,0.746269212,0,0.253730788,0.769922962,179.4400241,0.176804317,1008.629804,0.254565079,0.016271924,57.89996672,0.009266034,2077104.906,3.292805852,-3287.135325,0.001000723,3.262275335,HCS + MM,,,30,200,10,,,,,,,,,,,,,,,,,,,,250,0.005,30,4.29,,,,,,,,,,,,,,,,,
MHS0565,Mg90Ni2Fe8,0.794974989,0.042661059,,,,,,,,,,,,0.162363952,,,,,,,,,,,,,,,1.67379998,0.012582624,2.639998997,0.7335583,15.19036299,0.034747942,0.156510004,0.068814642,0.139940002,0.023846788,3.768999812,0.088368189,185.4132438,0.312838427,3.75699981,0.080487551,3.787799917,0.032018883,27.51596375,0.350328761,13.43999802,0.321979067,1541.139776,0.346795389,-0.323760202,0.806718217,7.666440004,0.009099763,1.363599926,0.118156341,9.27799892,0.192556086,24.91149984,0.007103051,2.639998997,0.757576045,0,0.242423955,0.7335583,179.220012,0.180615455,1010.289902,0.258965883,0.01626998,57.69998333,0.009183502,2071242.677,4.883203381,-3145.979047,0.001549799,3.118770408,HCS + MM,,,30,200,10,,,,,,,,,,,,,,,,,,,,250,0.005,30,4.25,,,,,,,,,,,,,,,,,
MHS0566,Mg67Ni33,0.456745063,0.543254937,,,,,,,,,,,,,,,,,,,,,,,,,,,1.719499774,0.041018805,4.639987945,0.810712749,16.06942818,0.091679421,0.148385053,0.1124947,0.135390026,0.059041328,4.151697755,0.168754129,140.7431423,0.647988957,4.151697755,0.168754129,3.964499021,0.077093704,35.65312018,0.453532376,17.27997589,0.435382249,1964.587253,0.436324113,0.114797649,6.389773606,7.644020009,0.000369082,1.507999096,0.187087184,11.50498719,0.347397472,25.26532819,0.022351771,4.639987945,0.431035603,0,0.568964397,0.810712749,157.3301492,0.295881021,1188.798787,0.318406112,0.014188256,89.54979658,0.009677825,3088562.943,-3.537591803,-6271.541377,0.000564389,5.272552305,铸造+熔体纺丝+球磨(熔炼+甩带+球磨法),,,20,450,2,,,,,3500 r/min(无法换算),,,,,,,,300,,,,3.5,1.54（573 K）,,,,,,,,,,,,,,,,,,,,,,
MHS0567,Mg62Ca5Ni33,0.413512655,0.531498128,,,,,,,,,,0.054989217,,,,,,,,,,,,,,,,,1.701999735,0.065757707,4.639987945,0.810712749,15.91121682,0.108369297,0.150260058,0.131321858,0.13714003,0.086806419,4.104197648,0.185631468,132.5903239,0.696840085,4.112197666,0.18187316,3.886998846,0.126239902,36.44177196,0.438526197,17.67997679,0.421057799,1984.287297,0.427165315,0.136027697,5.325475143,7.567369837,0.044092907,1.492499061,0.201338277,11.49698717,0.348140417,25.31832831,0.022698774,4.639987945,0.431035603,0,0.568964397,0.810712749,157.8301503,0.297479339,1198.398809,0.312141729,0.014944559,88.14979343,0.009593624,3002474.41,-4.479594691,-8095.098716,0.000553678,6.751190892,铸造+熔体纺丝+球磨,,,20,450,2,,,,,,,,,,,,,300,,,,3.14,1.62（573 K）,,,,,,,,,,,,,,,,,,,,,,
MHS0568,Mg57Ca10Ni33,0.372111831,0.520239407,,,,,,,,,,0.107648762,,,,,,,,,,,,,,,,,1.684499695,0.082823486,4.639987945,0.810712749,15.75300547,0.122531899,0.152135062,0.145956376,0.138890033,0.105182701,4.056697541,0.201096709,124.4375056,0.746239724,4.072697577,0.194071033,3.809498672,0.160991868,37.23042373,0.423035511,18.07997769,0.406116723,2003.987342,0.417900776,0.157257745,4.543792084,7.490719664,0.061309016,1.476999026,0.214658341,11.48898716,0.348882286,25.37132843,0.022847418,4.639987945,0.431035603,0,0.568964397,0.810712749,158.3301514,0.299012849,1207.99883,0.305726042,0.015700863,86.74979028,0.00951076,2924414.623,-5.301597039,-9210.23446,0.000575952,7.619984914,铸造+熔体纺丝+球磨,,,,,,,,,,,,,,,,,,300,,,,2.25,2.25（573 K）,,,,,,,,,,,,,,,,,,,,,,
MHS0569,Mg52Ca15Ni33,0.33242861,0.509447779,,,,,,,,,,0.158123611,,,,,,,,,,,,,,,,,1.666999656,0.096338222,4.639987945,0.810712749,15.59479411,0.134941991,0.154010066,0.157680495,0.140640037,0.118764231,4.009197434,0.215442417,116.2846872,0.796397785,4.033197488,0.205503358,3.731998498,0.18937206,38.0190755,0.40704137,18.47997859,0.390547342,2023.687386,0.40852316,0.178487793,3.94370232,7.414069492,0.073720091,1.461498991,0.227203746,11.48098714,0.349623085,25.42432855,0.022804003,4.639987945,0.431035603,0,0.568964397,0.810712749,158.8301525,0.300483504,1217.598852,0.299152887,0.016457167,85.34978713,0.009429203,2853310.463,-6.003598847,-10032.62853,0.000598766,8.234752291,铸造+熔体纺丝+球磨,,,,,,,,,,,,,,,,,,300,,,,1.69,3.13（573 K）,,,,,,,,,,,,,,,,,,,,,,
MHS0570,Mg47Ca20Ni33,0.294358276,0.499094766,,,,,,,,,,0.206546958,,,,,,,,,,,,,,,,,1.649499617,0.107605839,4.639987945,0.810712749,15.43658276,0.146024104,0.15588507,0.167204227,0.142390041,0.129199217,3.961697328,0.228867092,108.1318689,0.847431235,3.9936974,0.216282905,3.654498323,0.213857005,38.80772728,0.390513471,18.87997949,0.374323225,2043.38743,0.399024248,0.19971784,3.467115968,7.33741932,0.08343754,1.445998956,0.239088776,11.47298712,0.350362822,25.47732867,0.022569832,4.639987945,0.431035603,0,0.568964397,0.810712749,159.3301537,0.301893163,1227.198873,0.292415085,0.01721347,83.94978399,0.009348922,2788271.898,-6.585600115,-10644.23042,0.000619084,8.668232225,铸造+熔体纺丝+球磨,,,,,,,,,,,,,,,,,,300,,,,1.53,3.47（573 K）,,,,,,,,,,,,,,,,,,,,,,
MHS0571,Mg67Ni33,0.456745063,0.543254937,,,,,,,,,,,,,,,,,,,,,,,,,,,1.719499774,0.041018805,4.639987945,0.810712749,16.06942818,0.091679421,0.148385053,0.1124947,0.135390026,0.059041328,4.151697755,0.168754129,140.7431423,0.647988957,4.151697755,0.168754129,3.964499021,0.077093704,35.65312018,0.453532376,17.27997589,0.435382249,1964.587253,0.436324113,0.114797649,6.389773606,7.644020009,0.000369082,1.507999096,0.187087184,11.50498719,0.347397472,25.26532819,0.022351771,4.639987945,0.431035603,0,0.568964397,0.810712749,157.3301492,0.295881021,1188.798787,0.318406112,0.014188256,89.54979658,0.009677825,3088562.943,-3.537591803,-6271.541377,0.000564389,5.272552305,铸造+球磨,,,,,,,,,,,,,,,,,,300,,,,3.47,1.27（573 K）,,,,,,,,,,,,,,,,,,,,,,
MHS0572,Mg62Ca5Ni33,0.413512655,0.531498128,,,,,,,,,,0.054989217,,,,,,,,,,,,,,,,,1.701999735,0.065757707,4.639987945,0.810712749,15.91121682,0.108369297,0.150260058,0.131321858,0.13714003,0.086806419,4.104197648,0.185631468,132.5903239,0.696840085,4.112197666,0.18187316,3.886998846,0.126239902,36.44177196,0.438526197,17.67997679,0.421057799,1984.287297,0.427165315,0.136027697,5.325475143,7.567369837,0.044092907,1.492499061,0.201338277,11.49698717,0.348140417,25.31832831,0.022698774,4.639987945,0.431035603,0,0.568964397,0.810712749,157.8301503,0.297479339,1198.398809,0.312141729,0.014944559,88.14979343,0.009593624,3002474.41,-4.479594691,-8095.098716,0.000553678,6.751190892,铸造+球磨,,,,,,,,,,,,,,,,,,300,,,,2.74,1.48（573 K）,,,,,,,,,,,,,,,,,,,,,,
MHS0573,Mg57Ca10Ni33,0.372111831,0.520239407,,,,,,,,,,0.107648762,,,,,,,,,,,,,,,,,1.684499695,0.082823486,4.639987945,0.810712749,15.75300547,0.122531899,0.152135062,0.145956376,0.138890033,0.105182701,4.056697541,0.201096709,124.4375056,0.746239724,4.072697577,0.194071033,3.809498672,0.160991868,37.23042373,0.423035511,18.07997769,0.406116723,2003.987342,0.417900776,0.157257745,4.543792084,7.490719664,0.061309016,1.476999026,0.214658341,11.48898716,0.348882286,25.37132843,0.022847418,4.639987945,0.431035603,0,0.568964397,0.810712749,158.3301514,0.299012849,1207.99883,0.305726042,0.015700863,86.74979028,0.00951076,2924414.623,-5.301597039,-9210.23446,0.000575952,7.619984914,铸造+球磨,,,,,,,,,,,,,,,,,,300,,,,2.03,2.01（573 K）,,,,,,,,,,,,,,,,,,,,,,
MHS0574,Mg52Ca15Ni33,0.33242861,0.509447779,,,,,,,,,,0.158123611,,,,,,,,,,,,,,,,,1.666999656,0.096338222,4.639987945,0.810712749,15.59479411,0.134941991,0.154010066,0.157680495,0.140640037,0.118764231,4.009197434,0.215442417,116.2846872,0.796397785,4.033197488,0.205503358,3.731998498,0.18937206,38.0190755,0.40704137,18.47997859,0.390547342,2023.687386,0.40852316,0.178487793,3.94370232,7.414069492,0.073720091,1.461498991,0.227203746,11.48098714,0.349623085,25.42432855,0.022804003,4.639987945,0.431035603,0,0.568964397,0.810712749,158.8301525,0.300483504,1217.598852,0.299152887,0.016457167,85.34978713,0.009429203,2853310.463,-6.003598847,-10032.62853,0.000598766,8.234752291,铸造+球磨,,,,,,,,,,,,,,,,,,300,,,,1.49,2.74（573 K）,,,,,,,,,,,,,,,,,,,,,,
MHS0575,Mg47Ca20Ni33,0.294358276,0.499094766,,,,,,,,,,0.206546958,,,,,,,,,,,,,,,,,1.649499617,0.107605839,4.639987945,0.810712749,15.43658276,0.146024104,0.15588507,0.167204227,0.142390041,0.129199217,3.961697328,0.228867092,108.1318689,0.847431235,3.9936974,0.216282905,3.654498323,0.213857005,38.80772728,0.390513471,18.87997949,0.374323225,2043.38743,0.399024248,0.19971784,3.467115968,7.33741932,0.08343754,1.445998956,0.239088776,11.47298712,0.350362822,25.47732867,0.022569832,4.639987945,0.431035603,0,0.568964397,0.810712749,159.3301537,0.301893163,1227.198873,0.292415085,0.01721347,83.94978399,0.009348922,2788271.898,-6.585600115,-10644.23042,0.000619084,8.668232225,铸造+球磨,,,,,,,,,,,,,,,,,,300,,,,1.25,3.47（573 K）,,,,,,,,,,,,,,,,,,,,,,
MHS0576,Mg-5wt%Ni-2.5wt%Fe-2.5wt%Ti,0.9,0.05,,,,,,,,,,,,0.025,,,,,0.025,,,,,,,,,,1.670581203,0.019735528,2.27143639,0.590366162,15.09784818,0.033468531,0.158719925,0.041438911,0.140778959,0.024682708,3.709993303,0.066066068,196.2064627,0.197290833,3.711356821,0.066113689,3.763791519,0.028356775,25.73919726,0.254166875,12.64657648,0.234540388,1452.913583,0.280265204,-0.352867692,0.681771334,7.637833309,0.012888342,1.332239758,0.079529495,9.079574101,0.19342032,24.90056347,0.00715433,2.27143639,0.880500114,0,0.119499886,0.590366162,184.3033202,0.143686777,964.7182235,0.195301523,0.016826128,50.27424724,0.009411633,1879153.835,1.222537869,-1914.895279,0.000638029,1.98619428,反应机械研磨法,1.2,,,250,8,,,,,,,,,,,,,320,1.2,5,4.37,,,,320,0.1,5,1.69,,,,,,,,,,,,,,,,,
MHS0577,Mg-5wt%Ni-2.5wt%Fe-2.5wt%Ti,0.9,0.05,,,,,,,,,,,,0.025,,,,,0.025,,,,,,,,,,1.670581203,0.019735528,2.27143639,0.590366162,15.09784818,0.033468531,0.158719925,0.041438911,0.140778959,0.024682708,3.709993303,0.066066068,196.2064627,0.197290833,3.711356821,0.066113689,3.763791519,0.028356775,25.73919726,0.254166875,12.64657648,0.234540388,1452.913583,0.280265204,-0.352867692,0.681771334,7.637833309,0.012888342,1.332239758,0.079529495,9.079574101,0.19342032,24.90056347,0.00715433,2.27143639,0.880500114,0,0.119499886,0.590366162,184.3033202,0.143686777,964.7182235,0.195301523,0.016826128,50.27424724,0.009411633,1879153.835,1.222537869,-1914.895279,0.000638029,1.98619428,反应机械研磨法,1.2,,,250,8,,,,,,,,,,,,,320,1.2,10,4.79,,,,320,0.1,10,3.81,,,,,,,,,,,,,,,,,
MHS0578,Mg-5wt%Ni-2.5wt%Fe-2.5wt%Ti,0.9,0.05,,,,,,,,,,,,0.025,,,,,0.025,,,,,,,,,,1.670581203,0.019735528,2.27143639,0.590366162,15.09784818,0.033468531,0.158719925,0.041438911,0.140778959,0.024682708,3.709993303,0.066066068,196.2064627,0.197290833,3.711356821,0.066113689,3.763791519,0.028356775,25.73919726,0.254166875,12.64657648,0.234540388,1452.913583,0.280265204,-0.352867692,0.681771334,7.637833309,0.012888342,1.332239758,0.079529495,9.079574101,0.19342032,24.90056347,0.00715433,2.27143639,0.880500114,0,0.119499886,0.590366162,184.3033202,0.143686777,964.7182235,0.195301523,0.016826128,50.27424724,0.009411633,1879153.835,1.222537869,-1914.895279,0.000638029,1.98619428,反应机械研磨法,1.2,,,250,8,,,,,,,,,,,,,320,1.2,60,4.9,,,,320,0.1,60,4.85,,,,,,,,,,,,,,,,,
MHS0579,Mg74Ti12Ni12Mn2,0.564316369,0.220985031,,,,,,,,,,,,,,,0.034474545,,0.180224055,,,,,,,,,,1.662399871,0.053608744,3.299994521,0.800022505,15.24831841,0.07748255,0.153670024,0.078540886,0.141200014,0.06256384,3.896398975,0.12439052,165.3684264,0.470527906,3.927999001,0.127882312,3.791399502,0.064500754,31.87168706,0.409138312,15.37998968,0.382873502,1864.81892,0.462866579,-0.157321077,3.246573706,7.542879921,0.035217264,1.414399595,0.141049641,11.00999494,0.360329496,25.06505918,0.016979733,3.299994521,0.606061612,0,0.393938388,0.800022505,154.3160518,0.407459691,1153.82953,0.342324876,0.01546654,70.49991045,0.009542133,2537467.652,2.684828337,-7766.831989,0.000345559,6.733678254,研磨,,,20,200,30,,,,,,,,,,,,,300,,,,3.47,,,,,,,,,,,,,,,,,-79.2,,,,,,
MHS0580,Mg72Ti12Ni12Mn4,0.538709104,0.216817208,,,,,,,,,,,,,,,0.067648695,,0.176824993,,,,,,,,,,1.661999871,0.053627586,3.399994602,0.789200086,15.26040322,0.077476977,0.153168023,0.080376238,0.141160014,0.062619408,3.901198979,0.123935522,167.6751683,0.480710431,3.936799008,0.127363067,3.790799502,0.064547262,32.48434857,0.412047122,15.63998989,0.38485712,1884.238935,0.457785115,-0.159321079,3.212979428,7.538639917,0.035238681,1.419199599,0.140796197,11.09999501,0.357193251,25.0940792,0.018305889,3.399994602,0.588236228,0,0.411763772,0.789200086,150.6720488,0.437442873,1165.74954,0.340409306,0.015328896,71.99991168,0.009521767,2613836.881,2.976029075,-8469.227131,0.00035127,7.267601546,研磨,,,20,200,30,,,,,,,,,,,,,300,,,,3.32,,,,,,,,,,,,,,,,,-78,,,,,,
MHS0581,Mg70Ti12Ni12Mn6,0.514049876,0.212803687,,,,,,,,,,,,,,,0.099594667,,0.173551771,,,,,,,,,,1.66159987,0.053645357,3.499994684,0.777751548,15.27248803,0.07746329,0.152666023,0.082061519,0.141120014,0.062673703,3.905998983,0.123468675,169.9819102,0.489690163,3.945599015,0.126806487,3.790199501,0.064593376,33.09701007,0.413758666,15.8999901,0.385909192,1903.658951,0.45257723,-0.161321081,3.180154071,7.534399914,0.035251139,1.423999603,0.14046324,11.18999508,0.3539246,25.12309923,0.019468292,3.499994684,0.571429439,0,0.428570561,0.777751548,147.0280458,0.466689616,1177.66955,0.338222477,0.015191252,73.4999129,0.009501812,2691853.217,3.23522976,-9076.478737,0.000356314,7.709899579,研磨,,,20,200,30,,,,,,,,,,,,,300,,,,3.6,,,,,,,,,,,,,,,,,-73.7,,0.221,0.18,,,
MHS0582,Mg68Ti12Ni12Mn8,0.490286993,0.208936054,,,,,,,,,,,,,,,0.130379425,,0.170397528,,,,,,,,,,1.66119987,0.053662056,3.599994766,0.765780225,15.28457284,0.077441524,0.152164023,0.083603566,0.141080014,0.062726725,3.910798987,0.122989924,172.2886521,0.49759971,3.954399022,0.126212568,3.789599501,0.064639097,33.70967157,0.414409239,16.15999032,0.386122567,1923.078967,0.44724594,-0.163321082,3.148069806,7.53015991,0.035254617,1.428799606,0.140051817,11.27999516,0.350526103,25.15211925,0.020495301,3.599994766,0.555556363,0,0.444443637,0.765780225,143.3840428,0.49540432,1189.58956,0.33577596,0.015053608,74.99991413,0.009482258,2771570.53,3.462430394,-9621.440596,0.000359737,8.090944435,研磨,,,20,200,30,,,,,,,,,,,,,300,,,,3.11,,,,,,,,,,,,,,,,,-73.6,,,,,,
MHS0583,Mg70Ti12Ni12Mn6,0.514049876,0.212803687,,,,,,,,,,,,,,,0.099594667,,0.173551771,,,,,,,,,,1.66159987,0.053645357,3.499994684,0.777751548,15.27248803,0.07746329,0.152666023,0.082061519,0.141120014,0.062673703,3.905998983,0.123468675,169.9819102,0.489690163,3.945599015,0.126806487,3.790199501,0.064593376,33.09701007,0.413758666,15.8999901,0.385909192,1903.658951,0.45257723,-0.161321081,3.180154071,7.534399914,0.035251139,1.423999603,0.14046324,11.18999508,0.3539246,25.12309923,0.019468292,3.499994684,0.571429439,0,0.428570561,0.777751548,147.0280458,0.466689616,1177.66955,0.338222477,0.015191252,73.4999129,0.009501812,2691853.217,3.23522976,-9076.478737,0.000356314,7.709899579,研磨,,,20,200,60,,,,,,,,,,,,,300,,,,3.14,,,,,,,,,,,,,,,,,,,0.28,0.228,,,
MHS0584,Mg70Ti12Ni12Mn6,0.514049876,0.212803687,,,,,,,,,,,,,,,0.099594667,,0.173551771,,,,,,,,,,1.66159987,0.053645357,3.499994684,0.777751548,15.27248803,0.07746329,0.152666023,0.082061519,0.141120014,0.062673703,3.905998983,0.123468675,169.9819102,0.489690163,3.945599015,0.126806487,3.790199501,0.064593376,33.09701007,0.413758666,15.8999901,0.385909192,1903.658951,0.45257723,-0.161321081,3.180154071,7.534399914,0.035251139,1.423999603,0.14046324,11.18999508,0.3539246,25.12309923,0.019468292,3.499994684,0.571429439,0,0.428570561,0.777751548,147.0280458,0.466689616,1177.66955,0.338222477,0.015191252,73.4999129,0.009501812,2691853.217,3.23522976,-9076.478737,0.000356314,7.709899579,研磨,,,20,200,90,,,,,,,,,,,,,300,,,,2.8,,,,,,,,,,,,,,,,,,,0.229,0.199,,,
MHS0585,Mg70Ti12Ni12Mn6,0.514049876,0.212803687,,,,,,,,,,,,,,,0.099594667,,0.173551771,,,,,,,,,,1.66159987,0.053645357,3.499994684,0.777751548,15.27248803,0.07746329,0.152666023,0.082061519,0.141120014,0.062673703,3.905998983,0.123468675,169.9819102,0.489690163,3.945599015,0.126806487,3.790199501,0.064593376,33.09701007,0.413758666,15.8999901,0.385909192,1903.658951,0.45257723,-0.161321081,3.180154071,7.534399914,0.035251139,1.423999603,0.14046324,11.18999508,0.3539246,25.12309923,0.019468292,3.499994684,0.571429439,0,0.428570561,0.777751548,147.0280458,0.466689616,1177.66955,0.338222477,0.015191252,73.4999129,0.009501812,2691853.217,3.23522976,-9076.478737,0.000356314,7.709899579,研磨,,,20,200,120,,,,,,,,,,,,,300,,,,2.46,,,,,,,,,,,,,,,,,,,0.186,0.13,,,
MHS0586,"Mg90Ni8RE2 (RE = Y, Nd, Gd)",0.7654,0.1632,,,,0.0161,,,0.0485,,,,,,,,,,,,,,,,0.001276299,0.005500144,,,1.676814192,0.033305392,2.656539198,0.814164234,15.22356676,0.063531668,0.157623968,0.063695738,0.140672874,0.061681256,3.769501202,0.110183783,186.758848,0.293770655,3.77135061,0.109538447,3.790049983,0.052022709,28.58862578,0.502177786,13.90936982,0.445766815,1552.988348,0.369544701,-0.260776736,1.652436336,7.614613937,0.028692736,1.355648272,0.120680112,9.41892245,0.246958486,25.01097068,0.022145178,2.656539198,0.752859209,0,0.247140791,0.814164234,178.6341176,0.198348605,1003.142272,0.241210579,0.016589612,55.63614203,0.009389418,2115315.514,-1.764004896,-3246.845385,0.000543593,3.234916394,,,,,,,,,,,40,,,,,,,,300,,20,5.5,,,,,,,,,,,,,,,,,,,,,,,,
MHS0587,"Mg90Ni8RE2 (RE = Y, Nd, Gd)",0.7654,0.1632,,,,0.0161,,,0.0485,,,,,,,,,,,,,,,,0.001276299,0.005500144,,,1.676814192,0.033305392,2.656539198,0.814164234,15.22356676,0.063531668,0.157623968,0.063695738,0.140672874,0.061681256,3.769501202,0.110183783,186.758848,0.293770655,3.77135061,0.109538447,3.790049983,0.052022709,28.58862578,0.502177786,13.90936982,0.445766815,1552.988348,0.369544701,-0.260776736,1.652436336,7.614613937,0.028692736,1.355648272,0.120680112,9.41892245,0.246958486,25.01097068,0.022145178,2.656539198,0.752859209,0,0.247140791,0.814164234,178.6341176,0.198348605,1003.142272,0.241210579,0.016589612,55.63614203,0.009389418,2115315.514,-1.764004896,-3246.845385,0.000543593,3.234916394,,,,,,,,,,,40,,,,,,,,50,,60,1.1,,,,,,,,,,,,,,,,,,,,,,,,
MHS0588,"Mg90Ni8RE2 (RE = Y, Nd, Gd)",0.7654,0.1632,,,,0.0161,,,0.0485,,,,,,,,,,,,,,,,0.001276299,0.005500144,,,1.676814192,0.033305392,2.656539198,0.814164234,15.22356676,0.063531668,0.157623968,0.063695738,0.140672874,0.061681256,3.769501202,0.110183783,186.758848,0.293770655,3.77135061,0.109538447,3.790049983,0.052022709,28.58862578,0.502177786,13.90936982,0.445766815,1552.988348,0.369544701,-0.260776736,1.652436336,7.614613937,0.028692736,1.355648272,0.120680112,9.41892245,0.246958486,25.01097068,0.022145178,2.656539198,0.752859209,0,0.247140791,0.814164234,178.6341176,0.198348605,1003.142272,0.241210579,0.016589612,55.63614203,0.009389418,2115315.514,-1.764004896,-3246.845385,0.000543593,3.234916394,,,,,,,,,,,40,,,,,,1.6 wt.%-H/min(300℃),,300,,240,5.6,,,,,,,,,,,,,,,,,,,,,,,,
MHS0589,Mg-10 at.% Zn,0.769890013,,,,,,,,,,,,,,,,,,,,0.230109987,,,,,,,,1.707,0.065026362,3,1,15.328395,0.057324006,0.15804,0.039104024,0.1391,0.040977714,3.724,0.051557465,187.3847,0.277983741,3.727,0.053930775,3.82,0.054973822,28.4125,0.433699956,13.8,0.391304348,1344.7,0.04082695,-0.42,0.142857143,7.8208,0.067051964,1.344,0.075892857,8.565,0.047285464,24.9291,0.007232511,3,0.666666667,0,0.333333333,1,183,0.114754098,900.103,0.076814542,0.016604527,47.5,0.009515578,2104426.981,-1.44,-2434.184239,0.000591924,2.702739841,氢等离子体金属反应 (HPMR) 法,,,,,,,,,,,,,,,,,,300,4,20,5,6.1(?573 K),,,,,,,,,,,,56.3,,,?74.0,,,,,,,,
MHS0590,Mg-10 at.% Zn,0.769890013,,,,,,,,,,,,,,,,,,,,0.230109987,,,,,,,,1.707,0.065026362,3,1,15.328395,0.057324006,0.15804,0.039104024,0.1391,0.040977714,3.724,0.051557465,187.3847,0.277983741,3.727,0.053930775,3.82,0.054973822,28.4125,0.433699956,13.8,0.391304348,1344.7,0.04082695,-0.42,0.142857143,7.8208,0.067051964,1.344,0.075892857,8.565,0.047285464,24.9291,0.007232511,3,0.666666667,0,0.333333333,1,183,0.114754098,900.103,0.076814542,0.016604527,47.5,0.009515578,2104426.981,-1.44,-2434.184239,0.000591924,2.702739841,氢等离子体金属反应 (HPMR) 法,,,,,,,,,,,,,,,,,,350,4,10,5,,,,,,,,,,,,,,,,,,,,,,,,
MHS0591,Mg-10 at.% Zn,0.769890013,,,,,,,,,,,,,,,,,,,,0.230109987,,,,,,,,1.707,0.065026362,3,1,15.328395,0.057324006,0.15804,0.039104024,0.1391,0.040977714,3.724,0.051557465,187.3847,0.277983741,3.727,0.053930775,3.82,0.054973822,28.4125,0.433699956,13.8,0.391304348,1344.7,0.04082695,-0.42,0.142857143,7.8208,0.067051964,1.344,0.075892857,8.565,0.047285464,24.9291,0.007232511,3,0.666666667,0,0.333333333,1,183,0.114754098,900.103,0.076814542,0.016604527,47.5,0.009515578,2104426.981,-1.44,-2434.184239,0.000591924,2.702739841,氢等离子体金属反应 (HPMR) 法,,,,,,,,,,,,,,,,,,250,4,55,5.2,,,,,,,,,,,,,,,,,,,,,,,,
MHS0592,Mg-10 at.% Zn,0.769890013,,,,,,,,,,,,,,,,,,,,0.230109987,,,,,,,,1.707,0.065026362,3,1,15.328395,0.057324006,0.15804,0.039104024,0.1391,0.040977714,3.724,0.051557465,187.3847,0.277983741,3.727,0.053930775,3.82,0.054973822,28.4125,0.433699956,13.8,0.391304348,1344.7,0.04082695,-0.42,0.142857143,7.8208,0.067051964,1.344,0.075892857,8.565,0.047285464,24.9291,0.007232511,3,0.666666667,0,0.333333333,1,183,0.114754098,900.103,0.076814542,0.016604527,47.5,0.009515578,2104426.981,-1.44,-2434.184239,0.000591924,2.702739841,氢等离子体金属反应 (HPMR) 法,,,,,,,,,,,,,,,,,,300,4,55,6,,,,,,,,,,,,,,,,,,,,,,,,
MHS0593,Mg-10 at.% Zn,0.769890013,,,,,,,,,,,,,,,,,,,,0.230109987,,,,,,,,1.707,0.065026362,3,1,15.328395,0.057324006,0.15804,0.039104024,0.1391,0.040977714,3.724,0.051557465,187.3847,0.277983741,3.727,0.053930775,3.82,0.054973822,28.4125,0.433699956,13.8,0.391304348,1344.7,0.04082695,-0.42,0.142857143,7.8208,0.067051964,1.344,0.075892857,8.565,0.047285464,24.9291,0.007232511,3,0.666666667,0,0.333333333,1,183,0.114754098,900.103,0.076814542,0.016604527,47.5,0.009515578,2104426.981,-1.44,-2434.184239,0.000591924,2.702739841,氢等离子体金属反应 (HPMR) 法,,,,,,,,,,,,,,,,,,300,4,,,5.2,4.6,,,,,,,,,,,,,,,,,,0.25,,,,
